INFO  2018-04-23 01:07:46,002 [16   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/lodash.min.js'. Physical path: 'N/A'
INFO  2018-04-23 01:07:46,031 [18   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/lib/jquery.ba-bbq.min.js  
INFO  2018-04-23 01:07:46,056 [17   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/swagger-ui.min.js'. Physical path: 'N/A'
INFO  2018-04-23 01:07:46,058 [13   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/jquery.wiggle.min.js'. Physical path: 'N/A'
INFO  2018-04-23 01:07:46,064 [16   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 316.3225ms 200 application/javascript
INFO  2018-04-23 01:07:46,113 [5    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 556.4617ms 200 application/javascript
INFO  2018-04-23 01:07:46,142 [16   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/lib/highlight.9.1.0.pack_extended.js  
INFO  2018-04-23 01:07:46,192 [13   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 327.8239ms 200 application/javascript
INFO  2018-04-23 01:07:46,241 [7    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 374.126ms 200 application/javascript
INFO  2018-04-23 01:07:46,263 [5    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/lib/backbone-min.js  
INFO  2018-04-23 01:07:46,265 [16   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/highlight.9.1.0.pack_extended.js'. Physical path: 'N/A'
INFO  2018-04-23 01:07:46,317 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 404.5966ms 200 application/javascript
INFO  2018-04-23 01:07:46,366 [16   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 174.4445ms 200 application/javascript
INFO  2018-04-23 01:07:46,390 [18   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/jquery.ba-bbq.min.js'. Physical path: 'N/A'
